-8045, -2716, -2939, 190, 2881, -245, -1694, 1017, 3203, 3700, 6450, 7616, 11122, 20477, 16803, 17290, 12473, 4853, 4764, 6727, 7346, 5780, 9135, 12688, 9491, 2417, 1065, 1434, -78, -4765, -1392, -1440, -1392, -1424, -1376, -1408, -1424, -1408, -1408, -1424, -1424, -1408, -1392, -1424, -1376, -1424, -1424, -1424, -1392, -1424, -1408, -1408, -1392, -1408, -1408, -1392, -1408, -1424, -1392, -1392, -14499, 6281, 4015, 1984, 2773, -1515, -740, -1705, -2027, -3548, -1512, 3020, 1659, -3166, -3747, -10197, -3647, 13449, 6084, 1856, 7881, 9819, 6410, -148, 6482, 26026, 23338, 7911, 3069, 4589, 3882, 5134, -10778, -12794, -9418, -11646, -8930, -6262, -5378, -4222, -2726, -2450, -4074, -2146, -5450, -2454, -4278, -766, 2294, 3546, 7566, 11370, 9810, 15034, 10762, 14742, 18678, 14410, 13086, 16022, -29972, 2992, 23960, 8016, 14872, 8588, 7468, 6820, 5984, 4824, 2544, 3608, 6456, 7940, 9684, 12272, 10524, 15016, 18336, 12464, 13276, 23376, 17476, 23096, 18252, 18464, 23740, 24072, 17236, 6560, -2212, -3976, 160, 8656, 11300, 13064, 13480, 13664, 13736, 10268, 7764, 7332, 5356, 2548, 6264, 3344, 9108, 8512, 6312, 5996, 4928, 3028, 2488, -336, 4032, 5104, 4908, 7084, 3932, 1024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-32558, -32558, -32558, -32558, -32315, -23252, -18382, -8520, 1044, 1821, 5184, 6475, 4583, 6148, 4772, 3030, 4039, 6307, 7690, 8513, 10547, 13285, 12063, 12228, 11956, 11155, 12715, 9747, 6444, 4856, -1392, -1392, -1408, -1424, -1392, -1408, -1424, -1360, -1376, -1376, -1424, -1360, -1376, -1424, -1376, -1408, -1424, -1440, -1408, -1424, -1376, -1408, -1424, -1424, -1408, -1392, -1392, -1408, -1376, -1424, -32598, -4005, -28886, -32598, -30208, -4680, 4565, 12218, 12188, 6405, -1461, -2671, 542, 217, -1633, -1078, 2687, 3196, -36, 32, 3302, 19498, 24643, 6028, 6052, 7396, 8142, 6507, -14210, -12117, 12690, 24070, 31817, 31817, 22786, 8298, 7902, 3902, -4222, -5470, -4490, -6038, -6838, -8190, -9682, -6814, -6726, -5354, -5038, -4506, -4198, -4998, -4514, -3494, -2630, -1702, -1306, -826, 218, 698, 32467, 32467, 32467, -15472, 32468, -20312, -8212, 10636, 17940, 18200, 8052, 7276, 6464, 7972, 7088, 5376, 3240, 6552, 7256, 5288, 4512, 1944, 13520, 13784, 10980, 15248, 14740, 21248, 19280, 10468, -18300, -5136, -12936, -32768, -4888, -5424, 1056, 5708, 11516, 16116, 16308, 16828, 15628, 14140, 13832, 12164, 11280, 11384, 10504, 8740, 6668, 3332, 7256, 7008, 5588, 5308, 4784, 5284, 4528, 4616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-32558, -27002, -11094, -6354, -1629, 8472, 4247, -436, 2131, 3011, 997, 2086, 4334, 1510, 625, 5802, 6990, 3786, 4670, 7974, 6039, 2860, 4317, 2490, 786, -314, -345, -2098, -3427, -2579, 1030, 1952, -1424, -1408, -1408, -1392, -1408, -1408, -1424, -1408, -1376, -1392, -1376, -1424, -1424, -1408, -1392, -1424, -1408, -1424, -1424, -1376, -1392, -1408, -1408, -1424, -1440, -1424, -1424, -1376, -1392, -1392, -1408, -1424, -12379, -32598, -13129, 1289, -5161, 12124, 10918, -9181, 586, 2757, -3773, -2543, 4370, -2461, -5587, -8176, -7310, -13055, -17218, 4028, 25344, 17109, -2925, -6195, -225, 1245, 8410, 15174, 7638, 2180, 13525, 22944, 31817, 31817, 17802, 2774, 1082, -8362, -11574, -11454, -9154, -7954, -10450, -10242, -9322, -7930, -6502, -3862, -4882, -5974, -4158, -3538, -3130, -290, 1690, -1226, 2202, 5530, 4678, 8418, 15262, 12590, 12690, 14822, 3444, 32468, -31772, -11988, 7764, 8260, 18220, 11512, 76, 8152, 8944, 5636, 5920, 7796, 4532, 3524, 4812, 6300, 1964, 432, 7752, 13088, 20576, 12232, 10752, 16264, 9964, 18464, 24256, 16872, 7728, 11552, -12872, -984, 1412, 4996, -48, 4220, 11884, 12996, 17144, 17140, 14448, 11768, 12064, 10828, 11340, 10344, 12020, 11056, 6832, 8448, 8624, 6976, 5272, 6644, 5832, 6528, 6160, 9252, 8544, 7764, 7008, 7056
-32558, -16414, 3746, 5608, -10846, -4478, 2571, 4416, 1613, 328, -1495, -725, 1921, 2928, 1279, -1489, 4694, 7317, 2506, 5695, 11695, 13922, 6558, -6159, -10114, -3876, -11605, -5531, 12335, 8922, 4206, -5502, -1424, -1392, -1376, -1424, -1392, -1408, -1408, -1392, -1408, -1392, -1424, -1408, -1392, -1392, -1376, -1424, -1392, -1408, -1424, -1376, -1376, -1392, -1408, -1424, -1424, -1408, -1424, -1392, -1408, -1392, -1456, -1408, -31335, -32598, -824, 3889, 8710, 4834, 860, -4405, -1872, -2771, -6411, -3028, 3275, -4370, -9608, -8679, -8519, -6065, -644, -5552, -3398, 4658, 7853, 2064, -6069, 7525, 29158, 18788, 4431, 9237, 13481, -5036, 31817, 31817, 8590, -8922, -28814, -8742, -8230, -8686, -13562, -12166, -10830, -10406, -8366, -7170, -6162, -5334, -2362, -2698, -3838, -1346, -3310, -2002, 154, 5570, 6198, 11302, 16674, 19374, 15342, 12878, 12318, 9782, -29924, 32468, -31848, 4752, 25408, 17964, 13752, 9500, 10056, 11468, 11068, 8100, 8256, 8440, 6644, 4688, 4228, 9092, 9432, 15544, 10440, -520, 8024, 17540, -1528, 9956, 15512, 23532, 24760, 17504, 21692, 20332, 27688, 26980, 14152, -1420, -2580, 10712, 18008, 13552, 10204, 8324, 9080, 9228, 10428, 10832, 8900, 6300, 6672, 8788, 9428, 2520, 3796, 6820, 11764, 11772, 2676, 7160, 10388, -4664, 4368, 3944, 4124, 7048
-1660, -32558, -32558, -32558, -32558, -26740, -27505, -16069, 411, 3625, 1116, -373, 908, 103, -1443, -3202, -2595, -1287, -977, -269, 843, 6581, 6645, 9042, 11975, 8802, 11672, 14786, 14770, 9221, 13915, 13412, -1408, -1408, -1360, -1376, -1424, -1392, -1408, -1392, -1392, -1376, -1392, -1424, -1376, -1424, -1376, -1408, -1392, -1408, -1408, -1392, -1408, -1392, -1392, -1392, -1376, -1424, -1408, -1376, -1392, -1408, -1392, -1424, 9389, 12202, 3430, -22268, -19655, -32598, 4522, 9710, -1406, 15298, 7778, -8149, 4636, -2128, -4587, 163, 563, 1672, 857, 117, 304, 3060, 8156, 1406, -11495, 5048, 14748, 15389, 19514, 10436, -8760, -2775, -946, 11354, 31817, 31817, 31817, 31817, -5978, 12898, 3422, -12246, -18474, -13822, -12494, -11802, -13586, -11898, -10426, -9466, -7890, -7030, -5410, -3330, -4538, -1622, -3070, -4014, -3458, -3658, -5026, -2834, -2510, -1878, 32467, 32467, 32467, 32467, -1276, 32468, -18492, -4992, 4484, 10544, 19952, 10860, 7240, 12032, 5896, 5828, 5992, 5984, 6072, 4672, 2472, 4636, 8364, 14160, 16976, 12312, 15724, 16272, 16620, 20812, 17060, 8948, -10056, -15304, -9616, -13360, -6756, 9556, 884, 1768, 5640, 5584, 10704, 11884, 12456, 10748, 8632, 8560, 9896, 10304, 10456, 9860, 7616, 5600, 7584, 4180, 5768, 5972, 5164, 3896, 7156, 4256, 4068, 4500
-20374, -25653, -29230, -9373, 3341, 2742, -26058, -7538, -2972, -7004, -3602, 3783, -2735, -4759, 1194, 2757, -551, -367, 3083, 1455, -120, 1210, 4996, 7407, 20900, 32500, 13700, 7624, 9377, 5822, 5228, 5146, -1392, -1408, -1376, -1392, -1376, -1408, -1392, -1376, -1376, -1392, -1408, -1392, -1392, -1408, -1392, -1408, -1408, -1392, -1392, -1408, -1392, -1392, -1376, -1392, -1408, -1408, -1392, -1408, -1392, -1392, -1376, -1392, -32598, -32598, -32598, -32598, -14209, -23386, -28008, -32598, 6419, 20226, 11067, 1701, 3758, -7248, -3907, 4395, -3269, -9165, -1305, 4399, 1376, -419, -1013, 2770, 4676, 4375, 80, 10776, 20048, 10436, 9058, 8584, 12382, 21790, 31817, 31817, 31817, 31817, 31817, 31817, 5138, -1334, -3598, -21270, -10482, -8678, -6822, -7234, -8766, -7154, -5054, -6402, -5310, -2650, -1406, -514, 2558, 1014, -8770, -3898, -3450, -3718, -1422, -106, 32467, 32467, 32467, 32467, 32467, 27720, -30484, 32468, 32468, -576, 19628, 16020, 13984, 9972, 2424, 5020, 7640, 4488, 1340, 6452, 7236, 5304, 3868, 800, -2920, 2700, 15756, 11088, 18964, 19640, 19336, 15552, -11004, -21676, -27916, -25484, -20716, -32768, -17132, 616, 7096, 13024, 10452, 13192, 19016, 16144, 15056, 14696, 13364, 11404, 13000, 13760, 12632, 10536, 9972, 8268, 3412, 9336, 9756, 3856, 6608, 7096, 5704, 5932
-32440, -27661, 6092, -10108, -12574, -3490, 851, 1314, 1497, 3281, 3575, 1729, 410, 1022, 921, 85, 731, 720, 44, 3115, 6543, 7747, 7551, 1934, 4610, 11384, 12434, 12972, 11669, 10201, 9816, 11011, -1424, -1408, -1392, -1376, -1392, -1392, -1392, -1408, -1392, -1392, -1408, -1392, -1360, -1344, -1392, -1376, -1408, -1392, -1376, -1408, -1424, -1392, -1408, -1392, -1392, -1408, -1392, -1392, -1376, -1392, -1392, -1392, -19264, -32598, -3789, 12448, 12273, 26331, 20531, 3039, -2163, -3204, -950, -1505, -3107, -3581, -2480, -1130, -1442, -3756, -4010, 1117, 3081, 1211, 2559, 2465, 9198, 12256, 12103, 13165, 3853, 524, -1447, 2675, 31817, 31817, 31817, 8094, -4450, -446, -17098, -13014, -7566, -7290, -10050, -10174, -11938, -10474, -9758, -8974, -8418, -7058, -5554, -7446, -6034, -5442, -6678, -6542, -990, -2682, -6174, -3818, -3734, -3246, -1546, -1354, 32467, -7100, 32468, -19920, -16180, 12920, 29192, 18160, 8816, 4732, 7044, 9448, 10276, 9852, 7132, 6480, 6376, 6832, 5668, 4568, 6564, 7064, 5588, 7720, 8436, 11172, 14752, 18508, 19648, 20740, 16972, 15512, -24576, -25908, 20764, 4900, 8568, 7272, 8760, 15332, 15704, 16188, 13544, 11272, 9728, 11148, 11456, 10808, 10912, 11348, 10172, 8228, 8412, 7136, 11004, 11636, 6068, 6136, 7668, 5940, 5456, 6216, 3796, 5284
-5529, -10691, 641, -13573, -28101, -30343, -32558, -32558, -26846, 4361, 4917, -9161, -4728, -5900, 2116, 4968, 1533, 296, 528, -1148, -1924, -587, 106, 992, 4473, 9174, 9278, 8668, 9874, 8018, 8833, 8950, -1360, -1408, -1360, -1392, -1408, -1424, -1392, -1376, -1392, -1392, -1408, -1392, -1392, -1376, -1392, -1392, -1408, -1392, -1408, -1376, -1392, -1408, -1440, -1392, -1376, -1392, -1392, -1408, -1392, -1376, -1440, -1392, 17860, -28278, -22357, -28387, -32598, -20442, -15613, -32598, -32598, -10645, 14072, 9018, 5690, 10941, 1221, 3207, -4310, -6545, -585, -352, -3342, -6136, -4164, 1307, 774, -2950, 2608, 6645, 1371, 6627, 12760, 14014, 19894, 23530, 21422, 13230, 14766, 31817, 31817, 31817, 31817, 18558, -3458, -16806, -20910, -3902, 3642, -4010, -6654, -9906, -9198, -8558, -6074, -4606, -3386, -2294, -1034, -2294, -3630, -5138, -6406, -5666, -4006, -3502, 32467, 32467, 32467, 32467, 32467, 32467, 32467, 27260, 32468, 32468, -11428, 32467, 32212, 11268, 10432, 9376, 12800, 9668, 8360, 10148, 9176, 7124, 6276, 6092, 8340, 8292, 8200, 12264, 13064, 11464, 11024, 9644, 7252, -16600, -10112, -14752, -19352, -32768, -32768, -28736, -18124, 5108, -5772, -284, 448, 18440, 18520, 15356, 11232, 9280, 10628, 11476, 11676, 11496, 12080, 11156, 8940, 8404, 8216, 7604, 8476, 8440, 7728, 8804
-8654, -21040, -19853, -5416, 1328, 4228, -6646, -23402, -5968, -10132, -10231, -6181, 208, -3059, 1755, 5400, 3901, 4406, 3663, 3300, 2521, 2344, 2505, 1720, 3588, 7553, 8377, 6747, 6069, 7379, 8893, 7982, -1408, -1392, -1376, -1344, -1392, -1360, -1408, -1360, -1408, -1408, -1392, -1408, -1392, -1392, -1408, -1392, -1392, -1376, -1392, -1392, -1392, -1424, -1392, -1408, -1392, -1376, -1408, -1424, -1440, -1392, -1392, -1376, -26156, -32598, -32598, -32598, -32598, -24124, -23640, -32598, -13262, 11992, 15422, 18934, 5743, 4596, 1446, 3654, 2135, -4135, -1370, -1150, -1925, -852, 1070, -283, -1196, -1475, -7433, -7804, 2442, 9384, 7713, 2994, 21882, 25846, 14358, 14166, 25866, 31817, 31817, 31817, 15142, 3042, 162, -5642, -12094, -7446, -5546, -3802, -8494, -9226, -9262, -8506, -8290, -8226, -8502, -7818, -5610, -4670, -5410, -4062, -6106, -7006, -6378, -6630, 29452, 32467, 32467, 32467, 32467, 32467, 24032, 32468, 32468, -7820, 4680, 17108, 19636, 10644, 5776, 4508, 11164, 10412, 9072, 8772, 7796, 5840, 6424, 7344, 6996, 9224, 10156, 7644, 6396, 9476, 13608, 11968, 12052, 7828, 9060, 3320, -6128, -22060, -23492, -22308, 2872, -152, 3832, 9724, 15392, 16268, 17048, 17544, 15240, 11916, 12040, 10896, 9432, 9676, 10732, 10388, 10068, 10236, 11812, 11300, 10520, 9560, 8528, 7508
4719, 8163, -28515, -6365, -9074, -13799, -6768, -722, -1389, -1989, 583, 1578, -752, -408, 671, -145, 0, 2563, 6185, 9440, 9149, 7043, 7190, 9842, 8606, 4911, 6960, 8645, 4480, 4452, 5836, 7274, -1376, -1392, -1424, -1376, -1392, -1408, -1376, -1392, -1376, -1408, -1392, -1408, -1424, -1392, -1376, -1392, -1424, -1376, -1376, -1392, -1408, -1376, -1424, -1424, -1376, -1360, -1392, -1408, -1392, -1392, -1376, -1408, -32598, -11244, -32598, -8755, 16875, 10842, 24371, 11892, 3789, -8755, -5167, 2812, -3545, -5850, 1330, 4220, 940, -286, -2107, -8725, -15382, -15273, -510, 11749, 13497, 7713, -1990, 7279, 12866, 6289, 4291, 10900, 31817, 31817, 31817, 16774, 8370, -7786, -11310, -9514, -10934, -8318, -7898, -8582, -8314, -8302, -7050, -7354, -6390, -5430, -3126, -1674, -2006, -3846, -2566, -2386, -2862, -1258, -678, -1210, 1762, 1474, -890, 2750, 32467, 7252, 32468, 32468, -16236, 10396, 16840, 17776, 13728, 9176, 3240, 6656, 8784, 5988, 4416, 7740, 7412, 6496, 5900, 5860, 3824, 4296, 3860, 7836, 13544, 15492, 12976, 15804, 18776, 21424, 15848, 20212, -21240, -32768, -18860, -8508, 400, 6296, 12652, 17224, 20256, 16080, 14968, 13296, 10472, 10212, 11204, 12256, 12460, 13504, 13840, 12648, 11200, 9432, 7728, 7624, 8748, 6308, 5276, 6864, 8988, 5292, 6784, 6700
11991, 6111, -14149, -32558, -32558, -32558, -26601, -32558, -18929, -2171, 28526, -11897, 12733, -5700, 7975, 6256, 4792, 4651, 2365, -1468, -1389, 1725, 1927, 181, 431, 1457, 995, 2653, 4354, 3214, 1907, 3241, -1392, -1392, -1392, -1408, -1392, -1360, -1376, -1392, -1424, -1408, -1392, -1392, -1360, -1408, -1392, -1408, -1408, -1392, -1360, -1376, -1392, -1392, -1376, -1376, -1392, -1376, -1376, -1392, -1408, -1440, -1392, -1392, -11805, -28124, -32598, 4974, -32598, -32598, -32598, -32598, -28227, -17357, -32598, -15719, -32599, -32599, -17336, 5306, -2514, 831, 1835, -3561, -2684, 157, -2652, -3875, 1333, 4107, 853, 1202, 4441, 2951, 156, -559, 28026, 26650, 31817, 26238, 31817, 31817, 31817, 31817, 31817, 31817, 31817, -15002, 1722, -11690, -12074, -6006, -7086, -7894, -8922, -9086, -7826, -6010, -7710, -7202, -7110, -8050, -6950, -5502, -5246, -4582, -3638, -3538, 26180, 27680, 32467, 32467, 32467, 32467, 32467, 32467, -27124, -32044, 32468, -19716, 21816, 32467, 27408, 5600, 8908, 4708, 9188, 10784, 7420, 7700, 9248, 7176, 5932, 7036, 7692, 5684, 6400, 7528, 7208, 6976, -4728, -5288, -6112, -13932, -15812, -32768, -27104, -30568, -32768, -30896, -18440, 10228, 12080, -1948, 20440, 14392, 15260, 14392, 15440, 14572, 14576, 13896, 14188, 12260, 11896, 13236, 12720, 11000, 11956, 13044, 12068, 11644
20344, -3793, -7808, -12776, -17855, -13307, -9624, -10358, 566, 2840, 2862, 2798, 3394, 701, -2056, -306, 1447, 992, 1402, 2416, 3333, 7408, 9229, 7732, 5080, 4817, 5662, 4937, 5402, 6721, 6719, 6365, -1376, -1376, -1392, -1392, -1408, -1424, -1392, -1408, -1424, -1424, -1408, -1392, -1424, -1408, -1424, -1392, -1408, -1392, -1392, -1376, -1408, -1392, -1376, -1376, -1424, -1392, -1376, -1392, -1392, -1408, -1392, -1360, -20227, -32598, -32598, -25551, -26511, -32598, 13002, 9727, 25867, 17362, -6047, -7641, -3498, -2942, -5871, -723, -914, -4204, -8279, -7484, -4341, -2265, -3268, -4583, -1642, 6981, 6252, 7404, 8562, 3073, 10765, 12263, 26342, 27382, 31817, 31817, 31817, 31817, 5342, 2406, 882, -15030, -10946, -6886, -6494, -8138, -8394, -9006, -7834, -7282, -5866, -5310, -4214, -4286, -5802, -6186, -9114, -7950, -6470, -10430, -2598, -5050, -5122, -3522, 32467, 32467, 32467, 32467, -4516, 32468, 32468, -14344, 14076, 30164, 18360, 9256, 3136, 8728, 7036, 7536, 9248, 9244, 8404, 6088, 5720, 5740, 6508, 6188, 5448, 6976, 10416, 7644, 9892, 9660, 7704, 14464, 4476, 3192, -32768, -32768, -32768, -32768, 2476, 18832, 14552, 14512, 14624, 13452, 11852, 12584, 11400, 11480, 13576, 12980, 13408, 13420, 11496, 10352, 10468, 10272, 9464, 8608, 9056, 8040, 8424, 6768, 6544, 7604
-10603, -7827, -8418, -1898, -273, 1266, 4734, 966, -596, 832, 731, -1566, -1041, 1581, 3026, 4475, 7081, 9648, 7530, 3099, 4902, 5564, 5690, 7125, 7240, 5959, 3749, 5250, 9180, 8437, 6847, 5991, -1392, -1360, -1408, -1424, -1392, -1408, -1392, -1392, -1408, -1392, -1392, -1408, -1392, -1392, -1376, -1424, -1424, -1424, -1440, -1424, -1392, -1408, -1424, -1424, -1376, -1408, -1424, -1408, -1440, -1392, -1376, -1376, -5989, 454, 18521, 18972, 6540, 4062, -1626, -776, -2378, 442, 2703, -1156, -2907, -586, 1479, -181, -2565, -6135, -8646, -791, 4382, 4492, 7146, 10634, 8174, 4635, 6696, 6437, 11120, 11486, 7252, 7933, 31817, 11694, -2106, -7042, -13046, -9742, -8742, -9778, -12106, -9198, -10630, -9902, -7694, -6638, -6342, -6482, -6782, -5554, -8446, -6370, -4654, -6014, -4874, -3270, -2994, -2306, -1422, 650, 2106, 2614, 4706, 6306, 32468, 32468, -14740, 21524, 23816, 10860, 5336, 1860, 3912, 3096, 7120, 7068, 3600, 1660, 3908, 5148, 5524, 6676, 7456, 3052, 4784, 7292, 7536, 7220, 12660, 14880, 10296, 10256, 13540, 16776, 14576, 24636, 644, -260, 12680, 9320, 14908, 17560, 19504, 16432, 14592, 12420, 12036, 11452, 12416, 13048, 12748, 12460, 11372, 11532, 12548, 9732, 8016, 9364, 8640, 7960, 8472, 8064, 7540, 5276, 5736, 7000, 4928, 5588
-13186, -25123, -7625, 4630, -1598, 69, 2740, 10386, 4200, -148, -11264, -24618, -21638, -9740, -7157, -1895, 3621, 4828, 4587, 2702, 468, -1356, -1633, -173, -448, -532, -157, 2095, 2633, 3685, 4942, 6679, -1408, -1392, -1408, -1376, -1392, -1408, -1424, -1392, -1376, -1408, -1392, -1392, -1376, -1392, -1408, -1408, -1424, -1408, -1408, -1392, -1408, -1408, -1424, -1408, -1424, -1392, -1440, -1424, -1392, -1408, -1424, -1424, -32598, -32598, -20823, -19813, -6079, -17771, -4561, -9013, -29526, -32598, -9029, -13314, -4222, 1639, 10960, -2348, 5057, -1404, -3907, 3296, -131, -2957, -970, 1367, -329, -1669, -1263, 2429, 3050, 1468, -2185, -4709, 12658, 15846, 28598, 18042, 19158, 19258, 15710, 7106, 14726, 22390, 31817, 31817, 31817, 14546, 6406, -11554, -5762, -9486, -10602, -11818, -12670, -12030, -9602, -8674, -9782, -8790, -9058, -8682, -8226, -5534, -2754, -998, 25392, 5324, -3244, 9044, 14828, 32467, 32467, 32467, 32467, 32467, 27844, -32040, -31772, -22224, 8020, 25184, 10504, 10452, 4704, 7088, 8988, 7212, 4452, 7468, 7964, 7676, 6944, 6444, 6356, 6088, 5840, 2732, 5040, 3980, 5848, 15300, 15716, 15200, 16192, 13168, -4372, -32092, -32768, -16084, 4020, 9708, 12320, 10320, 15180, 15544, 13696, 13144, 11704, 12160, 12348, 12244, 11936, 12132, 12048, 12212, 12264, 11992, 11604, 10196
-21943, 10651, 13838, 12490, 14484, 14567, -537, -5267, -6104, -10306, -12470, -6973, -1906, 1474, 2518, 2052, -743, -3155, -1021, 26, 129, 379, -97, 2035, 341, -952, 1019, 1269, -3600, -7539, -1424, -1424, -1440, -1392, -1392, -1376, -1392, -1440, -1408, -1424, -1408, -1408, -1424, -1392, -1440, -1424, -1392, -1408, -1392, -1424, -1408, -1424, -1424, -1424, -1408, -1408, -1392, -1392, -1440, -1424, -25017, -25880, -16713, -32598, -32598, -3217, -11389, 3116, 2898, -9629, 15220, 10398, 6196, 8634, -5538, -4129, 401, -5495, -3107, 3189, -833, -1408, -1426, -16407, -17519, -2541, 18470, 16617, 1895, -549, 20238, 18554, 14814, 10898, 19878, 22610, 31817, 31817, 31817, 20214, 3398, -7098, -9918, -14110, -14678, -11666, -12214, -9818, -9770, -10398, -10222, -9550, -8162, -4210, -5402, -3322, -3610, -5818, -3958, -1694, 32467, 32467, 32467, 32467, 32467, 32467, 32467, -6748, -27744, -31156, -13364, 14060, 14540, 12836, 13336, 1156, 5020, 5084, 1940, 3796, 5900, 4388, 2956, 1352, -92, -972, 1112, 11804, 11092, 9392, 7536, 17644, 20924, 23448, 10964, -2384, -15860, -17540, -2148, -2220, 6108, 10188, 15056, 17532, 16940, 13520, 13840, 11916, 11248, 11472, 11316, 11748, 12836, 10492, 9176, 7840, 8180, 10992, 11716, 11372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-31707, -32558, 576, 19544, 19794, 17808, 19848, 11310, 13463, 2152, -20921, -21107, -8741, -1537, 1464, 4956, -1657, -2726, -248, 1071, 403, 1496, 3113, 3833, 3061, 3575, 5266, 5531, 4458, 3674, 3039, 3355, -1392, -1440, -1392, -1424, -1376, -1440, -1424, -1424, -1376, -1424, -1424, -1408, -1424, -1392, -1424, -1440, -1392, -1408, -1408, -1424, -1424, -1440, -1424, -1424, -1408, -1424, -1424, -1408, -1424, -1392, -1408, -1392, -6739, -32598, -32598, -20480, 933, 3033, -32598, -28152, -11424, -542, -10947, -11848, 23321, 17259, 26757, 12909, -2929, -3116, -3901, 2699, -120, -3518, -1007, 5214, 1620, -384, 4389, 4775, -1034, -8921, -5923, -848, 7126, 23398, 25022, 18018, 17854, 21650, 20786, 22574, 25622, 29142, 31817, 31817, 31817, 10234, -3926, -14194, -13930, -9814, -7370, -9758, -10390, -9974, -10950, -10862, -9894, -7990, -10862, -9026, -6714, -7778, -7634, -4618, 18816, 29260, 10872, 14120, 23684, 32467, 32467, 32467, 32467, 32467, 29340, 32468, 32468, -13556, 13056, 24972, 12980, 7940, 2688, 5108, 7608, 7464, 6540, 8100, 10092, 7740, 5500, 7264, 9004, 7332, 4288, 7540, 26236, 10504, 7368, 10808, 9400, 3448, 5488, 2232, -3656, -21932, -20696, -19324, 11964, 12296, 7260, 6188, 9916, 13912, 14024, 14496, 12824, 11848, 11400, 11048, 10164, 10116, 9912, 10156, 9324, 9420, 9280, 6732
-10701, -9467, -5828, 815, 5224, -894, -3737, -18322, -21109, -29616, -32558, -3429, 6019, -11758, -17023, -2896, -4140, 691, 2363, -998, -397, 303, 531, 1157, 3165, 7034, 10877, 11892, 11276, 12867, -1408, -1408, -1392, -1424, -1408, -1424, -1392, -1408, -1424, -1424, -1376, -1440, -1408, -1392, -1424, -1440, -1392, -1424, -1440, -1392, -1424, -1408, -1392, -1424, -1408, -1392, -1392, -1408, -1424, -1392, -18897, -17154, -14549, -8357, 4423, 7304, -15221, -2623, -32598, -28405, -12153, 18013, 16567, 5765, 12147, -5547, -3772, 2074, -3396, -2234, -1850, 439, 1625, 1605, 1185, -1653, -7521, -10759, -2613, 6146, 14878, 15522, 16942, 19510, 23462, 28578, 31817, 23486, 22874, 31817, 31817, -2270, -8086, -28546, -4378, -1286, -8170, -6634, -8838, -10110, -10110, -9806, -9110, -8566, -8034, -6550, -4858, -4102, -5018, -4906, 9772, 12116, 14460, 18736, 24416, 28724, 32467, 32467, 32467, 32467, 11180, -5740, 21484, 15036, 8856, 11508, 3916, 8548, 11820, 9292, 9584, 7952, 8072, 8112, 8536, 7972, 8472, 7996, 4268, 6376, 6240, 6160, 5980, 5364, 4748, 896, -13180, -13332, -20912, -16428, -6868, -1184, -3584, 4212, 10724, 15980, 14248, 10688, 12528, 9956, 9476, 11080, 11444, 11260, 11232, 10740, 11184, 10416, 8136, 6768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-4582, -27962, -32558, -32558, -32558, -26065, -18096, -23283, -20273, -15556, -11104, -4222, 834, 3219, 2961, 1643, 1553, 3995, 5388, 7646, 11457, 14558, 13403, 11347, 11480, 14670, 11353, 7321, 3335, 12762, 16564, 10104, -1328, -1360, -1376, -1360, -1344, -1360, -1360, -1376, -1392, -1376, -1376, -1360, -1344, -1360, -1392, -1408, -1392, -1344, -1344, -1392, -1344, -1328, -1376, -1376, -1360, -1344, -1360, -1392, -1344, -1360, -1344, -1376, -32599, -2451, -32598, -32598, -25896, -32598, -31853, -14938, -24757, -10881, -3267, 6722, 10189, 1804, 452, 2388, 2286, 6413, 7213, 1277, -1058, -2471, -2667, 86, 3282, 15337, 14224, 16235, 30694, 10673, 9334, 14397, 12782, -2194, 8534, 20642, 31817, 31817, 31817, 31817, 14670, 7474, 2342, -1746, -6898, -8502, -10426, -7546, -6130, -6090, -5598, -4418, -4474, -4030, -3982, -3570, -1926, -3606, -3382, -1522, 2966, 6206, 2962, 3346, 20140, 32467, 32467, 32467, 32467, 32467, 2132, -32508, -23896, -19268, -3532, 5416, 11488, 12256, 6632, 4196, 5352, 5348, 9500, 8772, 4736, 1964, -1324, 408, 2504, 3900, 10684, 13192, 12280, 20468, 21752, 21720, -792, -12980, -14180, -16596, -15080, -20352, -23896, -14520, -696, 2996, 6024, 8868, 10904, 14820, 16316, 16680, 16840, 14536, 12916, 10864, 11448, 12348, 12668, 10768, 6168, 2928, 4968, 5312, 2264, -2692, 2612, 3656
