-32250, -10190, -2298, 11810, 31817, 7758, 3018, -5310, 7734, -24266, -4050, -4702, -5794, -10334, -5282, -10602, -11102, -11018, -15098, -15418, -16582, -12858, -12090, -5994, -3506, -2234, 13778, 13442, 12862, 15654, -5452, -5972, -3740, -7432, 29164, 16392, -1004, -6668, -9016, 6048, -1420, -2504, -4840, 2812, 152, 324, -112, -2456, 332, -1720, -3096, 532, -1288, 92, 6032, 7176, 18188, 9092, 5404, 2316, -29788, -18368, -17944, 26100, -32768, 32767, 8096, 6228, 4760, 6068, 17200, 13296, 8940, 7168, 11292, 8648, 9412, 5736, 5560, 12492, 12888, 10752, 18144, 16468, 19508, 21092, 17124, 11524, 9564, 8652, 0, 0, 0, 0, 0, 0
-7866, -7550, -9382, 1522, 31817, 25426, -13102, -31914, -11798, -18862, -3414, 950, -5918, -6398, -5322, -6890, -11338, -13902, -20834, -22834, -20938, -18974, -13898, -14302, -3966, -5086, -1798, 13794, 11490, 9142, 11434, 12502, -3068, -6640, -4120, -1452, 32467, -13872, 3532, -2068, 5492, -5816, -5548, 2764, -1716, 2116, -808, -1344, -1372, -2448, -1268, 52, -4628, -5616, -5236, -8296, 2536, 8696, 7056, 20012, 20344, 14624, 11960, 12372, -32768, -32768, -21864, 28208, -32768, 32767, 11268, 9404, 10444, 10488, 12848, 10792, 10320, 8780, 2728, 6512, 4712, 6988, 6908, 6056, 8732, 14104, 16420, 26392, 17424, 20320, 22276, 4248, 7944, 16680, 14344, 10156
-13430, -8950, 9554, 22970, 31817, -278, 6954, 31818, -14846, -3610, -2186, -3862, -10350, -10654, -11718, -18530, -19150, -18502, -24518, -17534, -12310, -8418, -1570, -1506, 1882, -2054, 8558, 8778, 8546, 14254, 17534, 18190, -9968, -6796, -4908, -6560, -19328, -2236, -2900, 32044, -476, -172, 2380, -1980, -2696, -2288, -2144, -5868, -5792, -9688, -10760, -8636, -7472, -6728, -6916, 3356, 7400, 1712, 11028, 23220, 8916, 6004, 6152, 5980, -27460, -13436, 4864, -23448, 32767, 9888, 8132, 32767, 17164, 11824, 9688, 5460, 2984, 4024, 1348, 3496, 4472, 9504, 5640, 5812, 10456, 12008, 12476, 17132, 28664, 19128, 12316, 22836, 17188, 13684, 13524, 13116
31817, -12550, 2114, -3078, -8906, -15646, -3454, -6942, -6414, -5286, -4278, -11790, -16850, -19986, -27538, -26302, -21026, -10102, -6702, -1110, 1342, 7850, 11166, 13126, 11934, 14010, 16458, 15538, 19126, 22118, 24022, 19106, 32468, -29532, -16352, 7856, 14844, -3468, -7240, -4524, -3112, -2964, -2240, -6224, -7576, -5192, -9232, -1140, -1812, -6816, -4360, -3768, 4504, 9056, 17372, 18732, 9540, 7300, 3388, 7540, 10724, 3988, -476, -1296, 32767, 17600, 2996, 4688, 11512, 14708, 11216, 11560, 9376, 1292, -2800, 3676, 1728, 728, 3556, 6744, 15916, 11504, 14424, 23136, 22932, 22196, 24148, 15796, 12576, 12008, 13324, 15932, 10028, 2056, 676, -116
-21378, -16154, -11622, -4898, -2446, 31817, 19650, 1342, -2122, -15094, -13270, -20914, -1530, -4070, -5002, -3650, -6298, -13914, -13710, -15462, -14550, -20062, -17698, -15382, -4654, -626, 25558, 12798, 6574, 15490, 21198, 18794, -10684, -5652, -6408, -7720, -360, 32467, -18836, -1192, 5080, 15124, -1368, -17952, -132, -4084, -1776, 1360, 680, 1400, 2308, -108, -4748, 140, -468, 68, -1560, -5320, 21372, 25892, 16044, 3612, 10720, 10480, -32768, -32768, -21184, -3740, -1572, -7352, 12640, 12088, -2584, 16348, 8764, 5684, 12928, 11396, 4116, 2524, 2032, 5268, 4964, 7200, 9388, 9276, 17984, 23400, 20952, 14340, -4624, 25192, 16988, 10508, 2184, 7440
-3054, -3186, -2978, -2746, -2430, -1430, -762, -1002, 178, 666, 1406, 1614, 4286, 3246, 3126, 2910, 2918, 2754, 2730, 2874, 3450, 3454, 3394, 3214, 3226, 3298, 4202, 4186, 4434, 4690, 4562, 4442, 16028, 15776, 14680, 15492, 14916, 14320, 12860, 12676, 12700, 14028, 14836, 15468, 15428, 17072, 16924, 17076, 16308, 15824, 15804, 15508, 15704, 15580, 15072, 14104, 14892, 14368, 14568, 15208, 14844, 14844, 15468, 15276, -6308, -5604, -5024, -3488, -3200, -3844, -2856, -2532, -2076, -2820, -1452, -2756, -4792, -4476, -4208, -4360, -4740, -4384, -4180, -3324, -3660, -2952, -2536, -2204, -1388, -1068, -1764, -1928, -1744, -1840, -1812, -1516
13662, 13914, 14802, 15390, 15742, 15666, 15574, 15378, 15142, 14630, 14690, 15362, 17002, 17058, 16626, 17114, 16206, 14234, 13026, 9362, 5966, 2686, 3894, 2918, -134, -1662, -3754, -8030, -10206, -10934, -11414, -14202, 5568, 5528, 5440, 5468, 5320, 5216, 4916, 4508, 4620, 4744, 5228, 6436, 6564, 11048, 10420, 11952, 16724, 19816, 19908, 19320, 16176, 16372, 16544, 13780, 9288, 6964, 3112, 364, 896, 292, 828, 1712, 6168, 5792, 4464, 3652, 2356, 1512, 1452, 1976, 2536, 3264, 3952, 4484, 2864, 5876, 9476, 11196, 12768, 12388, 10540, 12144, 11148, 12220, 8520, 5864, 8436, 5824, 4032, 4348, 4024, 3412, 4172, 5460
18362, 31817, 31226, -10886, -1278, -10322, -16194, 9454, -7126, -7966, -7802, -4182, -2442, -3526, 350, 7502, 10350, -3110, -4314, -16978, -19366, -16254, -32566, -25110, -26150, -31170, -24478, -19230, -18794, -19250, -16978, -17130, -4816, 4472, -1472, 15420, 6796, 7192, -21552, 1328, 12804, -2708, -5344, 7984, 1848, -936, -248, 5960, 7356, 5188, -2320, 1792, 696, -1960, -5676, -4836, -6968, -7540, -4820, -4144, -5108, 44, 1684, 1736, 14100, 24780, 20892, 10372, 21236, 11640, 14496, 13396, 10232, 14652, 16780, 12164, 13240, 14620, 15084, 15644, 12664, 10352, 10460, 1592, -3592, 1080, -6148, -3396, -3476, -3668, -1412, -800, 1864, 3780, 1804, 4452
31817, 26602, -1918, -2410, -2946, -8870, -10190, -422, -5274, -8230, -6270, -5410, -4650, -2638, 26, 4550, 4586, 8482, 666, -12450, -17662, -9086, -19710, -25422, -24658, -30874, -25806, -23482, -22798, -18814, -16594, -17026, 17760, -3412, 8888, 4716, 6836, -12596, -5696, 5176, -288, -2352, 1544, -940, -1228, -2084, -852, 2288, 1716, 6376, 3952, -2908, -2936, -7528, -2280, -1476, -10240, -9380, -14676, -10348, -5444, -6392, -1928, 136, -8524, 17520, 29768, 2368, 5120, 14292, 17280, 21048, 15892, 21116, 17188, 16136, 18952, 15628, 15220, 16756, 18152, 11192, 9280, 9592, -1376, -44, -6756, -8168, -1108, -6064, -6448, -5400, -648, -840, 832, 1372
3174, 2750, -7010, -19054, -1718, -9054, -10118, -7834, -9222, -6122, -7990, -3746, -782, 2446, 8658, 11130, -6618, -4926, -10786, -18966, -13238, -26578, -26142, -28574, 31818, -32502, -24706, -20006, -18158, -16090, -15366, -15370, 11580, 10776, -20628, -3404, 9824, 1760, -8248, -3120, -468, -1128, -2796, -1148, -1308, -136, 4440, 3520, 2912, -896, -2564, 120, 628, -1856, -2956, -5080, -9880, -5752, -5348, 476, 6300, 5124, 2664, 756, -15856, 9980, 14196, 14612, 20364, 13212, 15396, 16756, 16296, 14036, 16324, 14644, 12700, 14864, 15276, 11928, 13696, 14328, 8456, 1276, 7192, -1928, -8296, -11492, -8928, -8004, -5024, 628, 4120, 4056, 3748, 4720
-4638, 2214, -398, -21430, -12314, -8458, -9618, -7734, -7378, -3082, -5038, -1134, 5946, 9778, 12326, 3078, -7402, -12722, -13982, 31818, -32726, 31818, -31814, -27454, -21270, -17046, -13418, -16566, -16350, -15870, -16230, -17234, 4620, 22028, -15032, -2384, 14972, 1852, -9784, 708, 1264, -924, -3600, -1768, -780, 2976, 4248, -480, 3632, -1784, -652, 372, -7792, -15704, -14984, -8864, -1352, 6356, 6644, 3520, 2808, 544, -436, 1164, -4944, 6996, 13992, 13984, 10516, 11460, 13024, 13704, 12416, 12884, 14828, 13464, 18236, 17844, 12936, 13460, 8592, 1840, -1656, -20732, -7088, -11868, -8640, -1092, 2756, 3192, 3516, 4628, 3776, 2816, 2652, 3464
29566, 31817, -24306, 1538, 8310, -4174, -2006, -8770, -9414, -7666, -7838, -7630, -8662, -8294, -9406, -8338, -10274, -8594, -6610, -2622, -1842, 2726, 7978, 9646, 5882, -7642, -13330, -8114, -23182, -24770, -30490, 31818, 6704, -26944, 26476, 17736, -18228, -14996, 13104, 1664, -7468, -3728, 1876, -268, -720, 548, 248, 836, 1768, 1328, 712, 1340, -2672, 1108, 3216, 8220, 3400, 1968, -1504, -2800, -7216, -7528, -7384, -9444, 14880, 24124, 8488, 4724, 10000, 20248, 12832, 14500, 16468, 17960, 16932, 16336, 16068, 16064, 16464, 16812, 16928, 16888, 15668, 12912, 16116, 13744, 16732, 10152, 15748, 9740, 3780, 1688, -8560, -2920, -5872, -11112
27762, 31818, 3694, -8914, -20150, 6878, -10738, -8950, -5866, -6114, -8086, -5786, -2102, -1426, 1594, 9438, 5634, 1026, -14274, -8086, -14674, -17690, -16194, -27254, -23542, -28002, -29942, -25822, -23418, -23046, -20554, -18658, 10968, 32467, 1044, -20084, 2284, 1592, -1584, -12660, 5096, 2464, -2072, 120, -880, -576, -1404, 812, 4424, 3448, 452, -232, -3620, -5800, -3352, -5208, -5676, -1296, 392, 584, 1980, 4956, 4560, 4452, 32767, 15468, 3704, 18276, 17524, 17036, 16392, 14728, 14948, 14756, 16096, 16544, 12804, 14188, 17816, 7816, 14264, 13712, 9308, 10592, 2704, -744, -2648, -7048, -1696, 88, 1956, 2584, 5212, 5612, 3880, 3324
18670, 31817, 31817, -9010, -19902, 2870, -14606, -1710, -7698, -6566, -5978, -4462, -2734, -1310, 2898, 5774, 12354, 11206, -1830, -6234, -10898, -14726, -19630, -29974, 31818, 31818, 31818, -30486, -21798, -14862, -6936, 3856, 16436, -19720, 480, 3824, -7492, -5104, 1776, -1216, 52, 288, 3236, -908, -3104, 1056, 4476, 5296, 512, -1472, -2384, -616, -696, -7676, -1296, -9616, -7840, -600, 4328, 10316, 12812, 26624, 26484, 17492, 21512, 13784, 17644, 15912, 17264, 17108, 16604, 17884, 14288, 13060, 13528, 15928, 13652, 12800, 12004, 9904, 3236, 2176, -1444, -8132, -8120, -6232, -5040, 1372, 2816, 1992, 0, 0, 0, 0, 0, 0
31817, 31817, -3742, -706, -466, -14366, 12814, -6078, -13094, -1390, -3362, -3342, -2506, 862, 4442, 12166, 9274, -1198, -3294, -10970, -15346, -26002, -25274, 31818, 31818, 31818, -28318, -22454, -14630, -14642, -14730, -14962, 10132, 4728, 28404, 6032, -7128, -1784, 11524, 1780, -9396, -1368, 5512, 68, 348, -2048, -716, 3872, 7588, 2596, 3080, -2724, -3776, 440, -1520, -11108, -12916, -8320, -2300, 8628, 7352, 1408, 1420, 668, 11908, 11340, 14832, 11972, 14084, 13352, 18020, 13956, 17060, 18536, 16332, 15740, 15796, 13856, 16480, 15684, 15872, 17008, 12072, -164, 2412, -4596, -6940, -3096, -6000, -4200, 548, 4084, 2660, 2948, 5184, 5132
31817, -14138, 3358, 3022, -25958, 1026, -5758, -6874, -2514, -1166, -38, 5390, 10934, 11846, 8370, -650, -7482, -12486, -11398, -23230, -24794, -27034, 31818, 31818, -28702, -22678, -18374, -17966, -15774, -14482, -15910, -14430, -26180, 32467, 1416, -19320, -1268, 8872, -1316, -7204, -3312, 908, 1560, -2400, -3792, 4652, 3760, 2200, -3992, -4364, 2040, -3116, -3728, -8068, -2992, -3792, -1988, 5288, 9196, 3184, 2784, 1852, 2796, 2664, 13252, -1048, 11532, 10012, 19728, 8268, 15872, 19164, 15948, 17948, 17660, 14988, 13340, 17376, 14092, 14208, 8568, 3568, -1676, -10276, -10276, -5744, -2608, -3716, 532, 6992, 5928, 5412, 4996, 5336, 6556, 5056
30842, 31817, 8142, -12902, 2798, -16010, 190, 666, -12786, -2758, -5034, -7270, -4210, -2906, -2462, 1798, 9486, 11778, 10902, 802, -958, -8446, -16786, -16306, -32610, 31818, 31818, 32138, -25490, -19926, -14686, -14074, 616, -8884, 32467, 7256, -2688, -11508, 9120, 8244, -4112, -5936, 7320, -616, 1916, 992, -320, 1560, -220, 8620, 2120, 1456, 2516, -2348, -4996, -1068, 80, -7256, -14212, -17740, -5732, 3004, 6956, 4432, 13928, 12140, 32767, 32767, 3308, 12804, -6684, 11272, 15372, 15980, 14692, 17608, 17472, 17548, 14648, 16420, 16524, 12148, 15736, 12004, 5444, 3944, -3032, 428, -2468, -9896, -4460, 2372, 6272, 5700, 1236, 1528
31817, -5826, 1426, -4734, 4818, 2838, -5626, -6402, -4290, -3582, -4434, -2078, 926, 3782, 8606, 6802, 8854, 3270, -11314, -8886, -17918, -22310, -26326, -29286, 31982, 31818, -27942, -21534, -18294, -14902, -13606, -16882, -15380, 17468, 4304, -4908, -6296, 7868, -1704, -8188, 724, 860, -296, -748, -1096, -816, 404, 344, -124, 736, 196, 1444, 1032, -1460, 1900, -2084, -9216, -4136, -3084, 4156, 6336, 5600, 5380, 2796, 25096, -8348, 11272, 20924, 17816, 17988, 13764, 19568, 18864, 17664, 18068, 16836, 13976, 13856, 12420, 17096, 14804, 5772, 12640, 10432, -3504, 7980, 8948, -2420, 2068, -2084, 2024, 4360, 5856, 5628, 4952, 6652
4478, 3938, -8306, -7358, -3118, -9594, -4846, -5426, -4178, -4618, -2642, -846, 4498, 10550, 6194, 6570, -3314, -13394, -12242, -24042, -22802, -23358, 31818, 31818, -26846, -24694, -16890, -15510, -15782, -14778, -14462, -16806, 8928, 1652, -14168, -1296, 16400, -3692, -5852, 4332, 1192, 748, -488, 2080, 892, 1772, 9116, 1456, 5128, -1056, -2408, -2448, -8460, -16776, -1108, -7624, 7272, 11120, 5700, 1360, 1616, 1008, 4124, 3252, -13604, 10112, 17060, 10588, 13208, 17204, 17788, 16296, 16268, 17136, 16020, 14184, 19112, 15904, 15784, 14204, 11648, 5660, 5684, -13384, -6588, -9104, -6536, 2408, 3468, 4736, 1692, 3500, 5236, 4624, 5340, 5424
31817, 31817, 4070, -19858, 2410, -20206, -4058, -3650, -10566, -5702, -5450, -6130, -2914, -2578, 542, 1474, 6970, 6142, 4202, -754, -9150, -7294, -19646, -23638, -30798, 32226, 31818, -31538, -29738, -23614, -18894, -16274, 10436, -26904, 8512, 22480, 912, -10932, 3708, 7724, -1488, -4432, 2268, -900, -3600, -180, -1856, -888, 996, 2056, 3420, -100, -2880, 1828, -1492, -4976, -4576, -7580, -10920, -7072, 888, 4476, 7860, 4896, 15192, 22020, 32767, 23796, 14276, 15356, 14716, 16216, 18780, 16904, 17136, 16408, 14840, 16396, 11584, 14412, 15688, 12380, 14668, 10296, 8372, 3432, -7724, -3252, -6652, -7340, -5132, -96, 4220, 3792, 4192, 3252
-2426, -3690, -6574, -2118, -3218, -8902, -4490, -5566, -1786, -1938, -278, 7658, 10078, 5610, 1098, -11426, -11830, -9358, -18390, -24478, -27946, -32198, 31818, -26070, -24362, -20854, -15526, -16346, -15682, -15098, -15402, -16918, -5500, 12912, -13904, -10660, 11556, -6208, -9420, 1604, 0, -3028, 212, -1528, 2372, 5192, 1212, -588, -2852, -3100, -2220, -2072, 2620, -11916, -20200, -12864, -648, 4744, 4468, 1704, 780, 340, -488, 304, -2960, 7708, 13276, 20456, 10016, 16120, 16992, 16536, 16720, 14132, 13520, 16704, 15208, 15876, 14572, 10156, 11416, 2248, -2660, -944, -7588, -11832, -10148, -4152, 5192, 2996, 1988, 3000, 3796, 3300, 3020, 4744
9498, 31817, 31817, 8490, -18882, -4130, -13942, 486, -1398, -9422, -7686, -3902, -1034, -358, 2634, 7474, 6334, -2194, -2202, -11410, -12738, -29302, -31114, 31818, 31818, 31818, -27210, -22102, -16814, -13386, -14526, -14654, -2008, 9608, 11916, 28756, 15772, -716, -25028, -5292, 8028, 428, -6296, 1652, 1384, 1968, 2948, 4668, 7144, 112, 1228, -464, 4412, 4240, -2916, 2228, -12024, -13840, -4584, 3376, 7416, 7452, 5640, 4100, 2592, 32767, 32767, 32767, 23112, 2760, 14720, 13812, 8980, 11148, 14656, 16684, 10816, 12376, 13288, 12080, 8648, 13448, 6692, 7700, 7308, -1136, 4220, 2168, -3680, -2628, 1840, 3732, 3612, 3740, 4848, 4692
-2302, -14654, -7558, -6702, -10474, -7066, -7354, -6986, -6578, -6814, -4834, -5910, -686, 2014, 838, 4266, -8894, -5614, -3674, -13246, -13118, -19310, -28886, 31818, -31118, -30946, -32358, -25926, -20982, -18038, -17074, -14434, -6284, -18096, 80, 10380, -5288, -7752, -424, 1584, -1468, -564, -376, 904, 1356, 3172, 3788, 2448, 3340, 2036, 404, -2772, -2768, -2540, 300, 60, -4392, -1044, 540, 3100, 6584, 7320, 3696, 4088, 7852, 10824, 18580, 6308, 14872, 16352, 16548, 15744, 14196, 15088, 14624, 15540, 15632, 13336, 17320, 15640, 10524, 10676, 3056, -2892, -2412, -5892, -5344, -2356, -4032, -2916, 1552, 5180, 4860, 5432, 7252, 5404
3058, 19538, 31817, 25994, -4014, -3746, -2074, 7186, 734, -6570, -7122, -5790, -4290, -5122, -202, 1086, 5634, 8666, 1250, -214, -7538, -17462, -10698, -25066, -25530, -31978, 31818, 32070, -30202, -24230, -18790, -16282, 416, 8068, -3052, -2260, 1100, 14452, -16664, -7752, 8100, -136, -7528, -4920, -144, -2944, -2412, 28, 3112, 952, 1820, 2904, -164, -1484, 836, -1900, -3688, -1588, -9316, -10760, -6184, 3708, 7356, 3688, 6744, 6872, 32767, 31808, -4584, 3244, 15120, 18720, 7884, 14160, 17484, 18056, 15132, 17936, 14588, 14912, 14356, 13244, 13280, 8776, 7408, 4296, 4552, -3636, -1432, -1752, -8480, -5004, 272, 3396, 1312, 2620
13526, 31817, 31817, -17206, -18850, 278, -4822, -11994, -3286, -10026, -2150, -562, 3542, 4458, -6650, -7454, -10714, -15810, -18250, -27438, -29134, -31334, 31818, -30494, -24326, -21190, -19042, -16430, -14738, -16222, 2160, 6876, -10536, -5360, 32467, -9256, -4948, 2780, 2524, -6464, -6132, 152, 2192, 3308, -388, 764, -756, -1408, 1648, -2584, 1632, -220, -8628, -5900, -2080, 1680, 4140, 4080, 2688, 2756, 12604, 21888, 25972, 29776, 1720, 12084, 9088, 9676, 13784, 18268, 16292, 13488, 14816, 11116, 12932, 9564, 5748, 4904, -4020, 688, -320, -3316, -1184, -1436, -504, 1280, 3084, 2084, 3056, 4956, 0, 0, 0, 0, 0, 0
10546, 31817, 31817, 17398, -11702, -2854, -6150, -1526, 542, -4350, -326, 4470, 2322, 8706, 4138, -2822, -11258, -10018, -11610, -24898, -20374, 31818, 31818, 31818, -26758, -15886, -12770, -15322, -14210, -13742, -15906, -15662, 3104, 72, 11484, 7308, 9636, -1360, -16284, -7772, 9552, -960, -6552, -76, 3648, 2524, 4440, 476, -1072, 888, 1664, 2260, 1364, -6740, -17008, -7588, 3184, 6436, 5024, 6880, 5504, 4880, 3616, 2448, 9024, 22364, 32767, 32767, 5232, 3312, 8952, 16940, 13376, 13548, 14692, 13252, 17744, 13368, 13832, 14488, 11828, 7756, 9384, 888, -4320, -14220, -10228, -3384, 984, 1808, 5456, 7368, 5408, 4360, 5720, 4792
-682, -9986, -11302, 3782, -9294, -4402, -490, 3710, 10010, 11698, 4938, -3814, -10002, -16698, -16378, -31278, -28190, 31818, 31818, -19598, -15062, -15538, -16526, -18378, -15086, -16170, -16490, -16138, -14174, -15470, -7552, 15364, 32468, 6696, 3804, 280, -5096, -5792, 2272, 2884, -1184, 1940, 3032, 3144, 1380, -2988, 1684, -236, -4788, 5316, 3112, 4808, 5076, 2992, 1536, 3164, 3932, 2584, 4260, 3384, -12036, -8032, 13620, 9712, 14984, 15104, 13560, 13824, 14920, 15992, 15096, 10536, 9672, 4288, 3068, -3120, 3976, -6844, -5280, 3708, 2524, 2268, 4440, 4552, 3092, 5512, 4580, 3824, 3768, 4796, 0, 0, 0, 0, 0, 0
31818, -28154, -11154, 12258, 30830, 31817, 1710, -8870, -2194, -6258, -3466, -8894, -378, 2918, 5886, 9894, -2606, -838, -13974, -20922, -11622, -22138, -25210, -23530, -31614, 31818, -31430, -24538, -20662, -17078, -14618, -14954, -9584, -12460, -11204, 8204, 2252, -5496, 17232, 2528, 1184, -18936, -1684, 5532, -4064, -6148, 364, -2056, -296, 444, 464, 2264, -752, -5296, 1544, 4208, 984, -5548, -8220, 812, 4240, 6108, 5304, 3332, -16164, -19436, -7824, 11140, 18272, 31844, 31284, 12960, 4344, 13368, 13200, 17548, 14260, 12052, 15136, 15380, 18156, 12484, 6228, 7616, 3940, -332, -3020, -540, -3444, -1784, -384, 48, 2516, 1388, 3096, 4268
27078, 31817, 28342, -8470, 2118, -258, -7454, 878, -5226, -3486, 4042, 4174, 8210, 6202, -5250, -7946, -15230, -13862, -28522, -26522, -30034, -26470, 32510, -30022, -22450, -17218, -17486, -14962, -14186, -16286, -16022, -14986, 7940, 772, -3648, 25060, 7116, -12696, -12112, 4860, -6184, -8340, -2736, 76, 132, -1420, 4320, 2468, -1356, 6136, -1848, -1988, 428, -5560, -9716, -3224, 3748, 3708, 5248, 4696, 3212, 3660, 3196, 1704, 12752, 31408, 30580, -2844, 9492, 15728, 17248, 14700, 15428, 15868, 13692, 16508, 15892, 11108, 14108, 7388, 6740, 3084, 4, 3220, -664, -3900, -3536, -1924, -152, 68, 3352, 4236, 4404, 5772, 5316, 5080
17922, 31817, -1914, -5398, -17982, -4278, -6870, 894, 6198, 7246, 8166, 2298, -222, -14066, -10478, -21074, -22114, -29630, 31818, 31818, 31818, -29670, -20118, -15298, -13686, -13078, -15478, -16130, -14526, -17134, -6860, 7436, 16948, -8488, -14836, 1292, 5584, -4224, -3656, -2028, 3244, 1464, -1300, -1996, -812, 3008, -740, 8748, 2608, 1824, -236, 496, 5660, 4240, 5488, 5268, 4164, 3272, 4284, 4780, 18292, 31012, 15136, 10180, 10288, 17244, 12996, 15964, 14300, 12120, 11216, 12728, 9972, 6308, 8928, -20, 152, 6808, -1292, -3484, 3068, 1472, 348, 1840, 3036, 2616, 3396, 4624, 3616, 5428, 0, 0, 0, 0, 0, 0
24942, 31817, 24790, -3906, 6106, -26118, -4854, 7306, -10078, -3454, 142, 298, 4802, 3442, 7590, 6302, -8778, -7110, -12086, -25210, -25454, 31986, 31818, 31818, 32182, -22406, -14794, -14770, -14546, -15738, -15922, -15326, -2204, -7404, 32467, -13008, 16364, -15932, -9560, 9772, -5292, -7820, -1888, -2648, -496, 4472, 4272, 2544, 3324, 5832, 4648, 2772, 8804, 3992, -3752, -17020, -8380, -2688, 4312, 5076, 6252, 3540, 1008, 2228, 3516, 3012, 32767, 1784, 7888, 20708, 18772, 12300, 16348, 18304, 13532, 12516, 11896, 17184, 12764, 8724, 9964, 10656, -2140, 5240, 5920, -12092, -2944, -4060, 3376, 660, 504, 3584, 3132, 3420, 3720, 3700
-13370, -3638, 1646, -12022, 2042, -10142, -9630, -3658, -4634, -3162, -2238, -3654, 2906, 6918, 6326, 2722, -9638, -5822, -17534, -18266, -19362, -30802, 31818, 31818, -29146, -24538, -18886, -14238, -15498, -16690, -15938, -16034, 23852, -8208, -13436, -6196, 7484, -840, -9976, -2316, 1112, -1184, -1040, 2604, -284, 6832, 7204, 6540, 1504, 5228, 2088, -80, 3876, -1860, -864, -7876, -9304, -600, 4236, 3792, 5612, 4220, 4036, 2404, -15912, 15768, 14044, 15480, 3880, 13480, 17800, 14504, 15532, 14652, 12796, 14636, 14436, 12120, 16728, 12908, 9748, 12968, 4284, 3184, 1392, -5904, -1100, -2288, -2272, 2772, 1084, 724, 1740, 4228, 3276, 3676
30678, -3518, 3150, 1038, -11366, -3554, -2914, -5074, -178, 4942, 6078, 6842, 7438, 1502, -6334, -6442, -20398, -21734, 31818, -31638, -31378, 31818, -26026, -19090, -14270, -16394, -15890, -15934, -16114, -16802, -16590, -15610, -224, 5844, 19508, -10868, -7160, 5640, 1876, -7624, -3176, 1784, -792, 392, 1280, 4348, 2080, 5000, 5868, -1224, 912, -8992, -12756, -12684, -1336, 3784, 6784, 5140, 2572, 932, 1148, 1564, 1920, 1076, 25328, 5724, 9468, 14076, 14920, 7624, 13084, 18308, 14788, 12852, 15276, 14844, 11632, 13704, 12148, 9892, -976, 5424, -2528, -16220, -8740, -6552, -280, 2720, 3084, 4372, 5176, 3692, 4260, 4276, 4096, 4336
24902, 2066, -902, -1426, -17726, -2578, -11802, -7966, -3782, -3230, -5150, -1146, 2398, 4234, 8506, 1946, -2574, -5834, -16986, -15546, -26878, -22846, 31818, 31818, 31818, -31502, -20286, -17058, -16906, -15630, 536, 3236, 14320, -24000, -10652, 7544, -1640, -15780, -168, -2004, -4768, -4164, -636, -652, 2264, -68, 5068, 3748, 1024, 7436, -2340, 1444, 460, -9188, -8652, -3836, 1960, 7980, 3108, 2244, 11648, -6772, -2944, 17384, 20436, 8436, 14588, 17216, 14176, 11304, 16304, 12996, 9844, 12816, 12000, 16228, 16064, 5648, 9612, 10080, 1152, -3436, -72, -8496, -4304, -444, 3972, 2900, 3340, 4072, 0, 0, 0, 0, 0, 0
-7826, 3962, 23486, 31817, 18238, -10378, -1190, -11446, -698, -1202, -7310, -3514, -1318, -2726, -806, -1838, 3686, 9190, 6282, 6214, -634, -11414, -8114, -22994, -20994, 31818, 31818, -30998, -29114, -21246, -15874, -17686, -14164, -14812, 10296, -17444, 4112, 6872, 1196, -16056, -6700, 2232, -2744, -7616, -1688, -76, -1400, 240, 1936, 4736, 10072, 5552, 940, 788, 1432, 648, -7464, -11304, -10224, -13948, -7464, 5420, 5288, 4272, -13132, -5380, 2244, 28808, 26380, 1880, 3928, 21244, 20620, 15968, 18996, 21264, 17520, 17184, 16056, 17428, 13840, 12572, 12560, 13140, 7804, 6092, 3088, -4492, -1172, -7304, -5476, -2524, -848, 1496, 2168, 3352
31817, 7494, -8966, 31817, -2118, 674, -3986, -12962, -2274, -1910, -6126, -1994, 42, 998, 7598, 8658, -3050, -2442, -9570, -11878, -13366, -28654, -25926, 31818, 31818, 31818, -18910, -12030, -18446, -15630, -16050, -15866, -8208, 19692, -11504, -7724, -15940, 1236, -2164, -12184, -4196, 4252, -2728, -136, 2156, 1444, 5380, 6488, 6992, 424, 3084, 1328, -448, -1104, -2552, -9704, -3360, -1184, 4092, 9496, 5848, 3040, 3656, 4792, 20584, 29184, 14124, 4576, 17148, 11544, 19356, 18808, 16828, 13600, 15788, 14440, 13080, 16064, 10744, 14016, 12752, 13104, 6244, 5696, 5916, -2260, -1668, -11528, -10312, -1976, 28, 2600, 3204, 1948, 3148, 3240
31817, 31817, 31817, 31817, 654, -18618, 3014, -3766, -5926, -5050, -2774, -850, 3430, 6302, 8578, 7918, -178, -4978, -15702, -16346, -22710, 31818, 31818, 31818, -28362, -20686, -17986, -17950, -14378, -15250, 7880, 10316, 11200, 19516, 4256, -31840, 1264, 6248, -9148, -3780, -1732, -3048, -1612, 924, 4012, 5144, 6760, 32, 2592, 4800, 6280, -5048, -7704, -15632, -3100, 7844, 8928, 7120, 3512, 3016, 11260, 3288, 25628, -32768, -5604, 23220, 9208, 11128, 14776, 13744, 14556, 12736, 13016, 13492, 13708, 13024, 15516, 9728, 7448, 7220, -4992, -11496, -9796, -13600, 944, 3064, 1288, 4812, 4196, 2888, 0, 0, 0, 0, 0, 0
